card_id,card_name,expansion,collection_no,stage_type,rule,category,previous_stage,hp,type,weakness,resistance,retreat,attack_count,max_damage,mean_damage,max_damage_per_energy,min_attack_cost,text,move_text,is_pokemon,is_basic,is_stage1,is_stage2,is_trainer,is_energy,is_ex,is_mega_ex,is_ace_spec,has_draw,has_search,has_gust,has_energy_accel,has_damage_boost
415,Clamperl,DRI,54,Basic Pokémon,,,,60.0,{W},{L},,2.0,1,10.0,10.0,10.0,1,"During your opponent’s next turn, this Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).",Shell Press,True,True,False,False,False,False,False,False,False,False,False,False,False,False
416,Huntail,DRI,55,Stage 1 Pokémon,,,Clamperl,110.0,{W},{L},,1.0,2,80.0,80.0,26.666666666666668,3,"When 1 of your {W} Pokémon is Knocked Out by damage from an attack from your opponent’s Pokémon, you may put all Basic {W} Energy attached to that Pokémon into your hand instead of the discard pile.",[Ability] Diver’s Catch Wave Splash,True,False,True,False,False,False,False,False,False,False,True,False,True,False
417,Gorebyss,DRI,56,Stage 1 Pokémon,,,Clamperl,90.0,{W},{L},,1.0,1,30.0,30.0,30.0,1,"This attack does 30 damage for each {W} Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic {W} Energy cards from your hand to this Pokémon.",Crescendo Wave,True,False,True,False,False,False,False,False,False,False,False,False,True,False
418,Snover,DRI,59,Basic Pokémon,,,,90.0,{W},{M},,3.0,2,50.0,35.0,16.666666666666668,2,,Light Punch Icicle,True,True,False,False,False,False,False,False,False,False,False,False,False,False
419,Abomasnow,DRI,60,Stage 1 Pokémon,,,Snover,150.0,{W},{M},,4.0,2,120.0,105.0,30.0,3,"If this Pokémon has 2 or more {G} Energy attached, this attack does 120 more damage.",Lunge Out Frozen Wood,True,False,True,False,False,False,False,False,False,False,False,False,False,False
420,Wash Rotom,DRI,61,Basic Pokémon,,,,80.0,{W},{L},,2.0,2,30.0,25.0,20.0,1,Heal 10 damage from each of your Pokémon. This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,Manual Wash Gadget Show,True,True,False,False,False,False,False,False,False,False,False,False,False,False
421,Arrokuda,DRI,62,Basic Pokémon,,,,70.0,{W},{L},,1.0,1,30.0,30.0,30.0,1,This Pokémon also does 10 damage to itself.,Reckless Charge,True,True,False,False,False,False,False,False,False,False,False,False,False,False
422,Barraskewda,DRI,63,Stage 1 Pokémon,,,Arrokuda,130.0,{W},{L},,1.0,2,60.0,50.0,40.0,1,"Flip a coin. If heads, during your opponent’s next turn, prevent all damage from and effects of attacks done to this Pokémon.",Sharp Fin Dive,True,False,True,False,False,False,False,False,False,False,False,False,False,False
423,Cetoddle,DRI,64,Basic Pokémon,,,,100.0,{W},{M},,3.0,2,80.0,55.0,20.0,2,,Gentle Slap Frost Smash,True,True,False,False,False,False,False,False,False,False,False,False,False,False
424,Cetitan ex,DRI,65,Stage 1 Pokémon,Pokémon ex,,Cetoddle,300.0,{W},{M},,4.0,2,140.0,140.0,35.0,4,"Whenever your opponent plays an Item or Supporter card from their hand, prevent all effects of that card done to this Pokémon. You may discard a Stadium in play. If you do, this attack does 140 more damage.",[Ability] Snow Camouflage Crushing Press,True,False,True,False,False,False,True,False,False,False,False,False,False,False
425,Team Rocket's Zapdos,DRI,70,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,120.0,{L},{L},{F},1.0,2,60.0,45.0,20.0,2,"You may move an Energy from your opponent’s Active Pokémon to 1 of their Benched Pokémon. If this Pokémon has any Team Rocket’s Energy attached, this attack does 60 more damage.",Jamming Wing Wicked Thunder,True,True,False,False,False,False,False,False,False,False,False,False,False,False
426,Team Rocket's Mareep,DRI,72,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,60.0,{L},{F},,1.0,2,10.0,10.0,10.0,1,"Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.",Procurement Tiny Bolt,True,True,False,False,False,False,False,False,False,False,True,False,False,False
427,Team Rocket's Flaaffy,DRI,73,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Mareep,90.0,{L},{F},,2.0,1,50.0,50.0,25.0,2,"Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",Thunder Shock,True,False,True,False,False,False,False,False,False,False,False,False,False,False
428,Team Rocket's Ampharos,DRI,74,Stage 2 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Flaaffy,140.0,{L},{F},,2.0,2,140.0,140.0,46.666666666666664,3,"Whenever your opponent plays a Pokémon from their hand to evolve 1 of their Pokémon, put 4 damage counters on that Pokémon. The effect of Darkest Impulse doesn’t stack.",[Ability] Darkest Impulse Head Bolt,True,False,False,True,False,False,False,False,False,False,False,False,False,False
429,Team Rocket's Drowzee,DRI,79,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,80.0,{P},{D},{F},2.0,1,10.0,10.0,10.0,1,Your opponent’s Active Pokémon is now Asleep.,Hypnotic Ray,True,True,False,False,False,False,False,False,False,False,False,False,False,False
430,Team Rocket's Hypno,DRI,80,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Drowzee,130.0,{P},{D},{F},2.0,2,80.0,60.0,40.0,1,Your opponent flips a coin for each of their Benched Pokémon. This attack does 80 damage to your opponent’s Active Pokémon for each tails. This attack’s damage isn’t affected by Weakness or Resistance.,Psyshot Bench Manipulation,True,False,True,False,False,False,False,False,False,False,False,True,False,True
431,Team Rocket's Mewtwo ex,DRI,81,Basic Pokémon,Pokémon ex,Trainer's Pokémon（Team Rocket）,,280.0,{P},{D},{F},3.0,2,160.0,160.0,53.333333333333336,3,This Pokémon can’t attack unless you have 4 or more Team Rocket’s Pokémon in play. You may discard up to 2 Energy from your Benched Pokémon. This attack does 60 more damage for each card you discarded in this way.,[Ability] Power Saver Erasure Ball,True,True,False,False,False,False,True,False,False,False,False,False,True,False
432,Team Rocket's Wobbuffet,DRI,82,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,110.0,{P},{D},{F},2.0,2,70.0,70.0,23.333333333333332,2,Move all damage counters from 1 of your Benched Team Rocket’s Pokémon to your opponent’s Active Pokémon.,Rocket Mirror Headbutt Bounce,True,True,False,False,False,False,False,False,False,False,False,False,False,False
433,Team Rocket's Chingling,DRI,85,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,30.0,{P},{D},{F},0.0,1,0.0,0.0,0.0,0,Discard a random card from your opponent’s hand.,Chiming Commotion,True,True,False,False,False,False,False,False,False,False,False,False,False,False
434,Team Rocket's Mimikyu,DRI,87,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,60.0,{P},{D},{F},0.0,1,0.0,0.0,0.0,2,Choose 1 of your opponent’s Active Tera Pokémon’s attacks and use it as this attack.,Gemstone Mimicry,True,True,False,False,False,False,False,False,False,False,False,False,False,False
435,Team Rocket's Dottler,DRI,88,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Blipbug,80.0,{P},{D},{F},2.0,2,30.0,30.0,15.0,1,Look at the top 5 cards of your opponent’s deck and put them back in any order.,Disruptive Radar Super Psy Bolt,True,False,True,False,False,False,False,False,False,False,False,False,False,False
436,Team Rocket's Orbeetle,DRI,89,Stage 2 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Dottler,130.0,{P},{D},{F},2.0,2,40.0,40.0,13.333333333333334,3,"As often as you like during your turn, you may move 1 damage counter from 1 of your Team Rocket’s Pokémon to another of your Pokémon. This attack does 40 more damage for each Energy attached to your opponent’s Active Pokémon.",[Ability] Rocket Brain Psychic,True,False,False,True,False,False,False,False,False,False,False,False,False,False
437,Mankey,DRI,90,Basic Pokémon,,,,70.0,{F},{P},,1.0,1,30.0,30.0,30.0,1,"Flip a coin. If tails, this attack does nothing.",Wild Kick,True,True,False,False,False,False,False,False,False,False,False,False,False,False
438,Primeape,DRI,91,Stage 1 Pokémon,,,Mankey,110.0,{F},{P},,2.0,1,0.0,0.0,0.0,1,Switch in 1 of your opponent’s Benched Pokémon to the Active Spot. This attack does 30 damage to the new Active Pokémon.,Drag Off,True,False,True,False,False,False,False,False,False,False,False,True,False,False
439,Annihilape,DRI,92,Stage 2 Pokémon,,,Primeape,150.0,{F},{P},,2.0,2,160.0,160.0,80.0,2,"If this Pokémon has 2 or more damage counters on it, attacks used by this Pokémon do 120 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance). During your next turn, this Pokémon can’t use Impact Blow.",[Ability] Lose Cool Impact Blow,True,False,False,True,False,False,False,False,False,False,False,False,False,True
440,Team Rocket's Larvitar,DRI,94,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,70.0,{F},{G},,1.0,1,10.0,10.0,10.0,1,Discard the top card of your opponent’s deck.,Mountain Munch,True,True,False,False,False,False,False,False,False,False,False,False,False,False
441,Team Rocket's Pupitar,DRI,95,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Larvitar,100.0,{F},{G},,2.0,1,30.0,30.0,30.0,1,"Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.",Explosive Ascension,True,False,True,False,False,False,False,False,False,False,True,False,False,False
442,Team Rocket's Tyranitar,DRI,96,Stage 2 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Pupitar,180.0,{F},{G},,3.0,2,180.0,180.0,45.0,4,"During Pokémon Checkup, if this Pokémon is in the Active Spot, put 2 damage counters on each of your opponent’s Basic Pokémon. Discard an Energy from your opponent’s Active Pokémon.",[Ability] Sand Stream Demolition Tackle,True,False,False,True,False,False,False,False,False,False,False,False,True,False
443,Nosepass,DRI,97,Basic Pokémon,,,,80.0,{F},{G},,3.0,2,40.0,30.0,20.0,1,,Headbutt Rock Throw,True,True,False,False,False,False,False,False,False,False,False,False,False,False
444,Probopass,DRI,98,Stage 1 Pokémon,,,Nosepass,140.0,{F},{G},,3.0,2,70.0,55.0,40.0,1,"If a Stadium is in play, this attack does 70 more damage.",Power Gem Mountain Drop,True,False,True,False,False,False,False,False,False,False,False,False,False,False
445,Meditite,DRI,99,Basic Pokémon,,,,70.0,{F},{P},,1.0,1,10.0,10.0,10.0,1,"Flip a coin. If heads, this attack does 20 more damage.",Steady Punch,True,True,False,False,False,False,False,False,False,False,False,False,False,False
446,Medicham,DRI,100,Stage 1 Pokémon,,,Meditite,120.0,{F},{P},,1.0,1,50.0,50.0,50.0,1,"If this Pokémon and your opponent’s Active Pokémon have the same amount of Energy attached, this attack does 120 more damage.",Harmonious Spirit Palm,True,False,True,False,False,False,False,False,False,False,False,False,False,False
447,Regirock ex,DRI,101,Basic Pokémon,Pokémon ex,,,230.0,{F},{G},,3.0,2,140.0,140.0,35.0,1,"Attach up to 2 Basic {F} Energy cards from your discard pile to this Pokémon. If your opponent’s Active Pokémon is a Stage 2 Pokémon, this attack does 140 more damage.",Regi Charge Giant Rock,True,True,False,False,False,False,True,False,False,False,False,False,True,False
448,Team Rocket's Ekans,DRI,112,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,70.0,{D},{F},,1.0,2,10.0,10.0,10.0,1,"Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",Drag Down Gnaw,True,True,False,False,False,False,False,False,False,False,False,False,False,False
449,Team Rocket's Arbok,DRI,113,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Ekans,130.0,{D},{F},,2.0,2,0.0,0.0,0.0,3,"As long as this Pokémon is in the Active Spot, your opponent can’t play any Pokémon that has an Ability from their hand, except for Team Rocket’s Pokémon. This attack does 30 damage to each of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",[Ability] Potent Glare Spinning Tail,True,False,True,False,False,False,False,False,False,False,False,False,False,False
450,Team Rocket's Nidoran♀,DRI,114,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,70.0,{D},{F},,1.0,1,30.0,30.0,30.0,1,"Flip a coin. If tails, this attack does nothing.",Surprise Attack,True,True,False,False,False,False,False,False,False,False,False,False,False,False
451,Team Rocket's Nidorina,DRI,115,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Nidoran♀,90.0,{D},{F},,2.0,2,50.0,50.0,25.0,1,"Choose up to 2 of your {D} Pokémon. For each of those Pokémon, search your deck for a card that evolves from that Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck.",Dark Awakening Scratch,True,False,True,False,False,False,False,False,False,False,True,False,False,False
452,Team Rocket's Nidoqueen,DRI,116,Stage 2 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Nidorina,170.0,{D},{F},,3.0,2,130.0,95.0,65.0,1,"If a Pokémon that has ""Nidoking"" in its name is on your Bench, this attack does 120 more damage.",Love Impact Mega Kick,True,False,False,True,False,False,False,False,False,False,False,False,False,False
453,Team Rocket's Nidoran♂,DRI,117,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,70.0,{D},{F},,1.0,2,30.0,20.0,15.0,1,,Pierce Hammer In,True,True,False,False,False,False,False,False,False,False,False,False,False,False
454,Team Rocket's Nidorino,DRI,118,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Nidoran♂,100.0,{D},{F},,2.0,2,60.0,45.0,20.0,2,"If your opponent’s Active Pokémon already has any damage counters on it, this attack does 60 more damage.",Hammer In Horn Rend,True,False,True,False,False,False,False,False,False,False,False,False,False,False
455,Team Rocket's Nidoking ex,DRI,119,Stage 2 Pokémon,Pokémon ex,Trainer's Pokémon（Team Rocket）,Team Rocket's Nidorino,330.0,{D},{F},,3.0,2,240.0,170.0,60.0,3,"Your opponent’s Active Pokémon is now Poisoned. During Pokémon Checkup, put 8 damage counters on that Pokémon instead of 1.",Tainted Horn Kingly Impact,True,False,False,True,False,False,True,False,False,False,False,False,False,False
456,Team Rocket's Zubat,DRI,120,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,50.0,{D},{L},{F},1.0,1,0.0,0.0,0.0,1,Your opponent’s Active Pokémon is now Poisoned.,Poison Spray,True,True,False,False,False,False,False,False,False,False,False,False,False,False
457,Team Rocket's Golbat,DRI,121,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Zubat,80.0,{D},{L},{F},1.0,2,30.0,30.0,30.0,1,"When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 damage counters on 1 of your opponent’s Pokémon. Your opponent’s Active Pokémon is now Confused.",[Ability] Sneaky Bite Confuse Ray,True,False,True,False,False,False,False,False,False,False,False,False,False,False
458,Team Rocket's Crobat ex,DRI,122,Stage 2 Pokémon,Pokémon ex,Trainer's Pokémon（Team Rocket）,Team Rocket's Golbat,310.0,{D},{L},{F},1.0,2,120.0,120.0,60.0,2,"When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may choose 2 of your opponent’s Pokémon and put 2 damage counters on each of them. You may put this Pokémon into your hand. (Discard all cards attached to this Pokémon.)",[Ability] Biting Spree Assassin’s Return,True,False,False,True,False,False,True,False,False,False,True,False,False,False
459,Team Rocket's Grimer,DRI,123,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,80.0,{D},{F},,3.0,1,0.0,0.0,0.0,2,"At the end of your opponent’s next turn, discard the Defending Pokémon and all attached cards.",Corrosive Sludge,True,True,False,False,False,False,False,False,False,False,False,False,False,False
460,Team Rocket's Muk,DRI,124,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Grimer,150.0,{D},{F},,4.0,2,100.0,70.0,33.333333333333336,2,"Your opponent’s Active Pokémon is now Confused. During your opponent’s next turn, that Pokémon can’t retreat. This attack does 100 damage for each Special Condition affecting your opponent’s Active Pokémon.",Gooped Up Hazardous Venom,True,False,True,False,False,False,False,False,False,False,False,False,False,False
461,Team Rocket's Koffing,DRI,125,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,70.0,{D},{F},,1.0,2,30.0,30.0,15.0,2,"If this Pokémon is in the Active Spot and is damaged by an attack from your opponent’s Pokémon (even if this Pokémon is Knocked Out), search your deck for up to 2 Pokémon that have “Koffing” in their name and put them onto your Bench. Then, shuffle your deck.",[Ability] Smog Signals Leaking Gas,True,True,False,False,False,False,False,False,False,False,True,False,False,False
462,Team Rocket's Weezing,DRI,126,Stage 1 Pokémon,,Trainer's Pokémon（Team Rocket）,Team Rocket's Koffing,130.0,{D},{F},,2.0,1,40.0,40.0,20.0,2,This attack does 40 damage for each Pokémon in play that has “Koffing” or “Weezing” in its name (both yours and your opponent’s).,Explode Together Now,True,False,True,False,False,False,False,False,False,False,False,False,False,False
463,Team Rocket's Murkrow,DRI,127,Basic Pokémon,,Trainer's Pokémon（Team Rocket）,,80.0,{D},{L},{F},1.0,2,30.0,30.0,15.0,1,"Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck. Choose 1 of your opponent’s Active Pokémon’s attacks. During your opponent’s next turn, that Pokémon can’t use that attack.",Deceit Torment,True,True,False,False,False,False,False,False,False,False,True,False,False,False
